파츠명 (Long ver),굿즈 연결 현황 (from item),파츠 유형,파츠: 가로x세로x높이(장폭고),파츠: 지류/소재,발주 세부사항(임가공 포함),재고여부,제작협력사,itemdb (new),1개_표준원가,50개_표준원가,100개_표준원가,300개_표준원가,500개_표준원가,1000개_표준원가,3000개_표준원가,5000개_표준원가,10000개_표준원가,30000개_표준원가,재고_리드타임,파츠 제작 리드타임_기본_500개,파츠 제작 이동 리드타임,파츠 제작 리드타임_수량별 조정_1000개,파츠 제작 리드타임_수량별 조정_3000개,파츠 총 제작 리드타임_기본_500개,파츠 총 제작 리드타임_1000개,파츠 총 제작 리드타임_3000개,파츠 제작 리드타임_수량별 조정_100개,파츠 총 제작 리드타임_100개,파츠 제작 리드타임_수량별 조정_300개,파츠 총 제작 리드타임_300개
PT3235-돌돌이_리필,"재고생산, 프리미엄 스트링 후드집업, 굿이너프 비치타월, 액티브 스포츠타월, 웜업 스트링 후드집업, 슬로건 맨투맨",Package Parts,,,https://www.coupang.com/vp/products/274935456?vendorItemId=81284301807&sourceType=MyCoupang_my_orders_list_product_title&isAddedCart=,⭕재고⭕,임가공 소모품 구매처,"STCK_PT3235-돌돌이_리필,ODHZ_PT3235-돌돌이_리필,BCTW_PT3235-돌돌이_리필,SPTS_PT3235-돌돌이_리필,WZIP_PT3235-돌돌이_리필,SMTM_PT3235-돌돌이_리필",,,,,,,,,,,,,,,,,0,0,,0,,0
PT3236-돌돌이_본품,"재고생산, 프리미엄 스트링 후드집업, 굿이너프 비치타월, 액티브 스포츠타월, 웜업 스트링 후드집업, 슬로건 맨투맨",Package Parts,,,https://www.coupang.com/vp/products/274935456?vendorItemId=81284301807&sourceType=MyCoupang_my_orders_list_product_title&isAddedCart=,⭕재고⭕,임가공 소모품 구매처,"STCK_PT3236-돌돌이_본품,ODHZ_PT3236-돌돌이_본품,BCTW_PT3236-돌돌이_본품,SPTS_PT3236-돌돌이_본품,WZIP_PT3236-돌돌이_본품,SMTM_PT3236-돌돌이_본품",,,,,,,,,,,,,,,,,0,0,,0,,0
PT3370-단품박스(스탠다드)_화이트,"재고생산, 플러스 멀티충전 스테이션",Package Parts,198x31x280 펼침474.3x375,BV 400g,"1) BV 400g
2) 단면 먹1도
3) 단면 무광코팅
4) 펄박 (지산860)
5) 도무송 
6) 단면접착
7) 기존목형 사용 - (스탠다드 패키지박스 07WH)",⭕재고⭕,(주)청산인쇄,"STCK_PT3370-단품박스(스탠다드)_화이트,PLSM_PT3370-단품박스(스탠다드)_화이트",635,635,635,635,635,755,553,493,419,353,14,,,,,,0,0,,0,,0
PT0388-단품박스(스탠다드)_화이트_000-15,"재고생산, 핸디링 미니 선풍기",Package Parts,80x40x139.5 펼침 254*227,BV 350g,"1) BV 350g 
2) 단면 먹1도
3) 단면 무광코팅
4) 펄박 (지산860)
5) 도무송 
6) 삼면접착
7) 기존목형 사용 - (스탠다드 패키지박스 01WH)",⭕재고⭕,(주)청산인쇄,"PDCG_PT0388-단품박스(스탠다드)_화이트_000-15,XMOU_PT0388-단품박스(스탠다드)_화이트_000-15,STCK_PT0388-단품박스(스탠다드)_화이트_000-15,MGNB_PT0388-단품박스(스탠다드)_화이트_000-15,HDRM_PT0388-단품박스(스탠다드)_화이트_000-15,BLTS_PT0388-단품박스(스탠다드)_화이트_000-15,MSMO_PT0388-단품박스(스탠다드)_화이트_000-15,VSPD_PT0388-단품박스(스탠다드)_화이트_000-15",760,760,760,760,760,760,760,728,675,656,16,,,,,,0,0,,0,,0
PT3339-핸디링미니선풍기_화이트,"재고생산, 핸디링 미니 선풍기",Product Parts,60x150x30mm,,"1.C타입케이블 
",⭕재고⭕,하이온,"STCK_PT3339-핸디링미니선풍기_화이트,HDRM_PT3339-핸디링미니선풍기_화이트[신명인쇄],DP45_PT3339-핸디링미니선풍기_화이트,HDRM_PT3339-핸디링미니선풍기_화이트[신시어리웨일즈]",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,,,,,,,0,0,,0,,0
PT3340-핸디링미니선풍기_네이비,"재고생산, 핸디링 미니 선풍기",Product Parts,60x150x30mm,,1.C타입케이블,⭕재고⭕,하이온,"STCK_PT3340-핸디링미니선풍기_네이비,HDRM_PT3340-핸디링미니선풍기_네이비[신명인쇄],DP45_PT3340-핸디링미니선풍기_네이비,HDRM_PT3340-핸디링미니선풍기_네이비[신시어리웨일즈]",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,,1,1,,,1,1,1,,1,,1
PT4886-챔피언피규어시상대세트(시상대),"챔피언 피규어 트로피, 재고생산",Product Parts,부품별로 상이,LG화학 ABS 플라스틱,"1)부품리스트 : 재고발주시안 참고
2) 출하포장 300개 입수 10박스 (박스 사이즈 : 500*300*300mm)
3) 시상대  - 조립하여 pe봉투에 개별포장 / 엠알오즈 조립 요청 여부는 엠알오즈와 발주 시마다 확인필요
",⭕재고⭕,엠알오즈(MROZ),"CFTP_PT4886-챔피언피규어시상대세트(시상대),STCK_PT4886-챔피언피규어시상대세트(시상대)",3850,3850,3850,3850,3850,3850,3850,3850,3850,3850,,,,,,,0,0,,0,,0
PT4954-챔피언피규어시상대세트(판넬),"챔피언 피규어 트로피, 재고생산",Product Parts,48x16mm,LG화학 ABS 플라스틱,"시상대 판넬 - 벌크포장 
*인쇄 불포함",⭕재고⭕,엠알오즈(MROZ),"CFTP_PT4954-챔피언피규어시상대세트(판넬),STCK_PT4954-챔피언피규어시상대세트(판넬)",0,300,0,0,0,0,300,300,300,300,,,,,,,0,0,,0,,0
PT1569-컬러풀노트패드_블랙,"컬러풀 노트패드(블랙), 재고생산",Product Parts,110x180mm,그문드 컬러매트 10 300g,"1) 표지 -그문드 컬러매트 10 300g 블랙 
2) 내지- 모조미색 100g 100p 
3) 1~100p 줄노트(반복) 단면 먹1도 
4) 떡제본 + 스템플러 + 양면접착 
5) 기존목형사용 - / ?",⭕재고⭕,(주)청산인쇄,"CNPB_PT1569-컬러풀노트패드_블랙,STCK_PT1569-컬러풀노트패드_블랙",,,1595,1595,1595,1595,1485,1485,1375,1375,15,,,,,,0,0,,0,,0
PT1572-슬라이드지퍼백(커스텀인쇄)(Small)_반투명_100-2,"컬러풀 노트패드(블랙), 컬러풀 노트패드, Simple 슬라이드지퍼백, 재고생산, 임팩트 슬로건타월",Package Parts,150x220,PVC 반투명,사이즈 참조,⭕재고⭕,착한포장,"CNPB_PT1572-슬라이드지퍼백(커스텀인쇄)(Small)_반투명_100-2,CNPD_PT1572-슬라이드지퍼백(커스텀인쇄)(Small)_반투명_100-2,SZBT_PT1572-슬라이드지퍼백(커스텀인쇄)(Small)_반투명_100-2,STCK_PT1572-슬라이드지퍼백(커스텀인쇄)(Small)_반투명_100-2,IPST_PT1572-슬라이드지퍼백(커스텀인쇄)(Small)_반투명_100-2",440,440,440,440,440,440,440,440,440,440,13,,,,,,0,0,,0,,0
PT1571-OPP_100-4,"컬러풀 노트패드(블랙), 컬러풀 노트패드, 재고생산, 임팩트 슬로건타월",Package Parts,130x200+40,OPP,,⭕재고⭕,혜림봉투,"CNPB_PT1571-OPP_100-4,CNPD_PT1571-OPP_100-4,STCK_PT1571-OPP_100-4,IPST_PT1571-OPP_100-4",13,13,13,13,13,13,13,13,13,13,,,,,,,0,0,,0,,0
PT2833-퀵버튼링노트_플라스틱커버_반투명,"퀵 버튼링 노트, 재고생산",Product Parts,137x200x0.5,PP,"1) 양면 코로나 코팅
2) 귀돌이 5mm
3) 머쉬룸 7타공",⭕재고⭕,(주)청산인쇄,"PT2833-퀵버튼링노트_플라스틱커버_반투명,QBRN_PT2833-퀵버튼링노트_플라스틱커버_반투명,STCK_PT2833-퀵버튼링노트_플라스틱커버_반투명",370,370,370,370,370,370,290,280,280,280,,,,,,,0,0,,0,,0
PT4283-퀵차지도킹형보조배터리_화이트,"퀵차지 도킹형 보조배터리, 재고생산",Product Parts,80x37x28(mm),"ABS, PC 및 금속재질
",무지인 경우 발주 X,⭕재고⭕,주식회사 알리오코리아,"QUIC_PT4283-퀵차지도킹형보조배터리_화이트,STCK_PT4283-퀵차지도킹형보조배터리_화이트,QUIC_PT4283-퀵차지도킹형보조배터리_화이트[신시어리웨일즈]",7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,,,,,,,0,0,,0,,0
PT5148-퀵차지도킹형보조배터리(type-C/C)_화이트,"퀵차지 도킹형 보조배터리, 재고생산",Product Parts,82x38x29(mm),"ABS, PC 및 금속재질
",,⭕재고⭕,주식회사 알리오코리아,"QUIC_PT5148-퀵차지도킹형보조배터리(type-C/C)_화이트,QUIC_PT5148-퀵차지도킹형보조배터리(type-C/C)_화이트[신시어리웨일즈],STCK_PT5148-퀵차지도킹형보조배터리(type-C/C)_화이트",7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,,,,,,,0,0,,0,,0
PT0895-유광원형스티커_투명_000-1,"클래시 차량용 방향제, 유니크 디퓨저, 재고생산, 포켓 마켓백",Package Parts,20x20,,,⭕재고⭕,프린트오션,"MODU_PT0895-유광원형스티커_투명_000-1[단품박스],CCAF_PT0895-유광원형스티커_투명_000-1[매뉴얼],UNDF_PT0895-유광원형스티커_투명_000-1[매뉴얼],STCK_PT0895-유광원형스티커_투명_000-1,ENGT_PT0895-유광원형스티커_투명_000-1[페이퍼G형박스],PKMK_PT0895-유광원형스티커_투명_000-1",,,,,,,,,,,,,,,,,0,0,,0,,0
PT1619-펠트패드_화이트,"클래시 차량용 방향제, 재고생산",Product Parts,,,,⭕재고⭕,주식회사 더블에이치,"CCAF_PT1619-펠트패드_화이트,STCK_PT1619-펠트패드_화이트",600,600,600,600,600,600,600,600,600,600,22,,,,,,0,0,,0,,0
PT1629-클래시프래그런스오일(10ml.쿨워터),"클래시 차량용 방향제, 재고생산",Product Parts,24x24x61,부향률100% 프래그런스오일,"라벨 스티커 입하예정 
(임가공) 라벨 스티커 부착

*라벨 스티커에 제조연월이 표기되어 있는지 확인 부탁드립니다. 제조연월 표기가 되어 있지 않은 경우, 발주 담당자님께 회신 부탁드립니다.",⭕재고⭕,주식회사 피앤더블유인터네셔널,"CCAF_PT1629-클래시프래그런스오일(10ml.쿨워터),STCK_PT1629-클래시프래그런스오일(10ml.쿨워터)",,,2000,2000,2000,2000,2000,2000,2000,2000,,0,2,1,2,0,1,2,,0,,0
PT1414-택끈_블랙_000-1,"클래시 차량용 방향제, 프리미엄 스트링 후드집업, 프레젠트 골프공 3구, 톤앤톤 쿨러백, 화이트쇼핑백, 에디션 골프공 & 볼마커 6구 세트, 재고생산, 포시즌 티셔츠, 해피웨이 런치백, 블랙쇼핑백, 모뉴먼트 블랙 트로피, 아너 월넛 트로피 ",Package Parts,15x85,,,⭕재고⭕,드림바코드시스템,"ETLG_PT1414-택끈_블랙_000-1,HONY_PT1414-택끈_블랙_000-1,MRON_PT1414-택끈_블랙_000-1,SFMP_PT1414-택끈_블랙_000-1,QTSH_PT1414-택끈_블랙_000-1,CCAF_PT1414-택끈_블랙_000-1,BEAN_PT1414-택끈_블랙_000-1[브랜딩택],ODHZ_PT1414-택끈_블랙_000-1,PSGB_PT1414-택끈_블랙_000-1,TTCB_PT1414-택끈_블랙_000-1,NMBP_PT1414-택끈_블랙_000-1,WSPB_PT1414-택끈_블랙_000-1,EDGB_PT1414-택끈_블랙_000-1[브랜딩택],TWOS_PT1414-택끈_블랙_000-1[브랜딩택],STCK_PT1414-택끈_블랙_000-1,FTSH_PT1414-택끈_블랙_000-1,HWDG_PT1414-택끈_블랙_000-1,BSPB_PT1414-택끈_블랙_000-1,PT1414-택끈_블랙_000-1,PT1414-택끈_블랙_000-1,MNBT_PT1414-택끈_블랙_000-1,HNWT_PT1414-택끈_블랙_000-1",32,32,32,32,32,32,32,32,32,32,,,,,,,0,0,,0,,0
